TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Channel,LoginAttempts,CustomerAge,CustomerOccupation,AccountBalance,anomaly_score,is_anomaly
TX001971,AC00005,116.89,2023-11-20 16:31:15,Debit,Online,1,71,Retired,4880.31,0.44180256954431296,0
TX001972,AC00190,106.41,2023-01-16 16:37:34,Debit,Branch,1,57,Retired,1310.38,0.4320624926804732,0
TX001973,AC00480,1087.9,2023-03-27 18:06:17,Debit,ATM,1,78,Retired,2513.51,0.8622484841989827,0
TX001974,AC00407,584.41,2023-01-02 16:51:47,Debit,ATM,1,23,Student,4475.22,0.533725771102497,0
TX001975,AC00195,584.98,2023-06-12 16:25:22,Credit,Branch,1,55,Retired,6521.05,0.8548182749904661,0
TX001976,AC00260,79.21,2023-11-24 17:52:34,Debit,Branch,1,56,Retired,1615.04,0.46882803977696785,0
TX001977,AC00006,173.13,2023-10-05 16:46:31,Credit,Online,1,20,Student,1490.34,0.8670866891817812,0
TX001978,AC00294,335.7,2023-01-30 17:47:41,Debit,ATM,1,80,Retired,6601.44,0.5486530825502851,0
TX001979,AC00327,1225.5,2023-11-27 16:02:08,Credit,Online,1,50,Doctor,8611.17,0.8063750670557166,0
TX001980,AC00013,422.81,2023-11-20 16:07:20,Debit,Branch,1,28,Student,1929.28,0.5479068747350438,0
TX001981,AC00386,135.43,2023-10-06 16:14:51,Debit,ATM,1,57,Retired,5315.83,0.4446370759599142,0
TX001982,AC00256,584.88,2023-12-19 17:19:47,Debit,ATM,1,26,Student,548.45,0.5299443803326337,0
TX001983,AC00439,308.94,2023-04-03 16:35:29,Debit,Online,1,25,Student,1931.66,0.43613638012812955,0
TX001984,AC00088,295.93,2023-02-20 17:26:39,Debit,Branch,1,36,Doctor,1050.63,0.5874264927043972,0
TX001985,AC00303,1512.99,2023-08-08 17:15:50,Debit,Online,1,19,Student,9963.39,0.9245003975198927,0
TX001986,AC00245,77.44,2023-06-26 16:28:59,Debit,Branch,1,58,Retired,1950.63,0.8669705099932884,0
TX001987,AC00188,92.5,2023-09-25 16:22:10,Credit,Online,1,40,Engineer,6295.45,0.5720486188219404,0
TX001988,AC00225,97.74,2023-09-04 16:46:29,Credit,Online,1,41,Engineer,4113.63,0.9593775913499758,1
TX001989,AC00278,291.68,2023-08-07 18:07:57,Debit,ATM,1,21,Student,1451.02,0.4526409701164803,0
TX001990,AC00311,56.96,2023-06-26 17:38:30,Debit,ATM,1,22,Student,1597.85,0.4007066954705721,0
TX001991,AC00206,436.8,2023-07-03 16:15:11,Debit,Online,1,27,Student,1256.33,0.5824232864839609,0
TX001992,AC00329,259.49,2023-06-09 16:31:56,Debit,Online,1,72,Retired,7320.61,0.7263666396015002,0
TX001993,AC00338,726.26,2023-02-13 17:13:49,Debit,Online,1,57,Retired,2150.38,0.6495511303591559,0
TX001994,AC00409,568.68,2023-04-25 18:47:16,Debit,ATM,1,72,Retired,2940.04,0.4293111163155759,0
TX001995,AC00114,77.57,2023-12-13 17:02:21,Debit,Online,1,49,Doctor,12801.93,0.5195670090743703,0
TX001996,AC00460,999.28,2023-05-22 17:45:50,Debit,Online,1,29,Engineer,4272.41,0.9940318462748895,1
TX001997,AC00373,14.16,2023-01-09 16:49:07,Credit,Branch,1,74,Retired,5399.76,0.8591977170806546,0
TX001998,AC00021,1142.83,2023-07-14 17:44:23,Credit,Branch,1,61,Retired,2467.39,0.8563270332621137,0
TX001999,AC00235,61.33,2023-09-20 18:18:00,Debit,ATM,1,27,Engineer,7537.4,0.4364000329061678,0
TX002000,AC00261,27.64,2023-06-09 17:14:26,Debit,Online,1,54,Engineer,7498.51,0.4309470705904239,0
TX002001,AC00456,3.85,2023-04-17 16:27:27,Debit,ATM,1,29,Doctor,10506.41,0.6571684048515615,0
TX002002,AC00332,431.22,2023-04-21 16:25:49,Credit,Branch,1,73,Retired,6505.98,0.6374252017064814,0
TX002003,AC00245,178.55,2023-12-15 16:16:30,Debit,Branch,1,55,Engineer,7568.4,0.5528792816384621,0
TX002004,AC00388,248.76,2023-05-24 16:12:18,Debit,ATM,1,18,Student,546.46,0.7880044057995679,0
TX002005,AC00008,76.16,2023-11-21 16:45:29,Debit,ATM,1,23,Student,1072.25,0.9419862439624798,0
TX002006,AC00066,347.25,2023-01-30 18:49:52,Debit,ATM,1,69,Doctor,7273.55,0.7298139126056961,0
TX002007,AC00227,28.04,2023-02-15 16:37:09,Debit,ATM,5,57,Doctor,11197.54,0.8558477337302459,0
TX002008,AC00352,325.98,2023-07-20 16:58:39,Debit,ATM,1,19,Student,782.35,0.6867852036224689,0
TX002009,AC00481,249.56,2023-11-20 16:05:05,Debit,Branch,1,76,Retired,4444.95,0.6560022253047815,0
TX002010,AC00341,17.43,2023-02-23 16:21:38,Debit,ATM,1,56,Doctor,10658.88,0.6668789494849268,0
TX002011,AC00065,198.01,2023-04-24 17:46:41,Credit,Branch,1,26,Student,250.93,0.5771747171642224,0
TX002012,AC00248,585.58,2023-09-04 16:13:40,Debit,Branch,1,23,Student,1729.02,0.42129708441439684,0
TX002013,AC00177,434.67,2023-12-05 18:33:02,Credit,Online,1,27,Student,1298.13,0.582515925376346,0
TX002014,AC00139,510.7,2023-06-07 16:35:27,Credit,Online,1,27,Student,5828.48,0.9998967881313655,1
TX002015,AC00252,331.98,2023-08-28 16:40:01,Debit,ATM,1,74,Retired,7600.99,0.8517140295091833,0
TX002016,AC00286,199.54,2023-10-10 17:24:33,Debit,Online,1,56,Engineer,9603.73,0.7954774997837795,0
TX002017,AC00001,212.97,2023-11-14 16:56:34,Debit,Online,1,59,Engineer,4180.4,0.730556003624268,0
TX002018,AC00453,270.56,2023-02-17 16:57:32,Debit,Online,1,23,Student,1268.44,0.4097809991029755,0
TX002019,AC00291,306.37,2023-06-27 18:26:08,Debit,ATM,1,26,Engineer,9609.67,0.38810276857304604,0
TX002020,AC00113,643.02,2023-10-02 17:47:19,Credit,ATM,1,38,Doctor,11989.39,0.6094442975530935,0
TX002021,AC00390,98.48,2023-02-16 17:14:41,Debit,Branch,1,47,Engineer,9538.92,0.5199709520140768,0
TX002022,AC00345,889.01,2023-08-29 17:55:07,Debit,Online,1,36,Engineer,4826.88,0.5271629371843056,0
TX002023,AC00011,537.86,2023-09-19 16:44:21,Debit,Online,1,27,Student,293.06,0.4343881565001757,0
TX002024,AC00106,241.18,2023-05-30 18:29:15,Debit,ATM,1,25,Student,1445.53,0.3741136240726072,0
TX002025,AC00087,130.54,2023-04-05 17:20:36,Debit,ATM,1,64,Doctor,11204.62,0.41428213535507713,0
TX002026,AC00441,800.29,2023-12-04 16:25:27,Credit,Branch,1,20,Student,693.4,0.8259979352632454,0
TX002027,AC00069,8.81,2023-05-22 16:57:30,Debit,Online,1,57,Doctor,13523.65,0.5223388776988531,0
TX002028,AC00020,28.52,2023-06-02 16:54:12,Debit,ATM,1,20,Student,662.51,0.4269487691376198,0
TX002029,AC00172,431.31,2023-05-01 16:18:16,Credit,Online,1,23,Student,342.73,0.7378723907500193,0
TX002030,AC00237,885.33,2023-08-22 18:41:50,Credit,ATM,1,47,Engineer,7764.16,0.9213961520386096,0
TX002031,AC00186,199.23,2023-09-04 16:04:27,Debit,ATM,1,29,Engineer,9834.0,0.8636551790499933,0
TX002032,AC00165,42.26,2023-10-26 16:19:25,Debit,ATM,1,44,Doctor,268.77,0.35822676631280925,0
TX002033,AC00438,166.06,2023-07-14 16:06:06,Debit,ATM,1,30,Engineer,5397.68,0.44720252461250515,0
TX002034,AC00435,357.72,2023-08-07 17:29:48,Debit,ATM,1,53,Retired,7659.5,0.8231197670660064,0
TX002035,AC00472,588.37,2023-01-05 17:48:29,Debit,Online,1,28,Student,1926.08,0.8617261883657108,0
TX002036,AC00446,72.82,2023-11-10 16:50:35,Debit,Online,1,68,Doctor,6911.62,0.4306709533374765,0
TX002037,AC00427,162.36,2023-11-22 16:10:32,Debit,Online,1,36,Engineer,7527.04,0.5233049167309366,0
TX002038,AC00230,584.82,2023-10-17 16:11:26,Credit,Online,1,43,Doctor,12071.1,0.9025515906952049,0
TX002039,AC00172,38.15,2023-10-06 16:37:16,Credit,Online,1,72,Retired,1425.47,0.6983867926710785,0
TX002040,AC00103,477.54,2023-08-21 17:20:05,Credit,ATM,1,23,Student,1598.63,0.7827484628534003,0
TX002041,AC00467,639.57,2023-12-18 16:25:18,Debit,Branch,1,60,Doctor,11726.47,0.8700252084706642,0
TX002042,AC00094,58.23,2023-07-26 17:25:23,Debit,Online,1,28,Student,9189.76,0.693307205137325,0
TX002043,AC00231,776.21,2023-02-22 17:15:20,Credit,Online,1,78,Retired,4895.87,0.653949298676122,0
TX002044,AC00032,248.76,2023-03-20 18:51:53,Debit,Branch,1,21,Student,6178.77,0.5510824046781428,0
TX002045,AC00241,188.61,2024-01-01 17:16:23,Debit,Online,1,67,Retired,7167.57,0.42898863316083846,0
TX002046,AC00263,675.37,2023-12-29 16:45:06,Credit,Online,1,56,Retired,4704.91,0.6432041468993772,0
TX002047,AC00012,94.82,2023-03-21 16:36:30,Credit,Branch,1,67,Retired,1267.72,0.5548325219140287,0
TX002048,AC00009,425.18,2023-02-20 16:16:39,Credit,Online,1,59,Engineer,5790.55,0.5902903796323596,0
TX002049,AC00041,50.28,2023-02-02 16:20:28,Debit,Branch,1,60,Engineer,5729.1,0.4326004790738153,0
TX002050,AC00317,864.72,2023-08-25 16:35:39,Credit,Branch,1,34,Engineer,7379.38,0.6108260715167672,0
TX002051,AC00475,70.68,2023-11-22 17:01:08,Debit,Online,1,25,Student,1478.41,0.4219051236122634,0
TX002052,AC00181,261.77,2023-01-12 18:07:21,Debit,Online,1,28,Student,824.71,0.4407746366143261,0
TX002053,AC00120,183.22,2023-10-05 18:40:15,Debit,ATM,1,27,Student,1024.42,0.34958556896351606,0
TX002054,AC00331,58.32,2023-07-31 16:21:15,Credit,Branch,4,29,Engineer,6027.49,0.9226455856650848,0
TX002055,AC00500,156.86,2023-01-30 16:37:53,Debit,ATM,1,51,Doctor,14453.35,0.5313678275753417,0
TX002056,AC00292,120.67,2023-12-25 18:16:39,Debit,ATM,1,42,Doctor,5374.54,0.4695101847111414,0
TX002057,AC00436,308.62,2023-10-06 18:59:06,Credit,Branch,1,59,Engineer,9148.08,0.5486614569820819,0
TX002058,AC00476,506.81,2023-12-20 16:17:24,Debit,ATM,1,59,Engineer,2757.23,0.9249957143078197,0
TX002059,AC00391,328.39,2023-11-09 16:47:01,Debit,ATM,1,41,Engineer,2523.83,0.45224983350051345,0
TX002060,AC00267,796.3,2023-03-22 16:03:01,Debit,Branch,1,67,Retired,1498.79,0.9054684000389497,0
TX002061,AC00034,72.47,2023-10-17 18:02:43,Debit,Online,1,29,Doctor,1305.56,0.4454655491067544,0
TX002062,AC00425,279.6,2023-05-31 16:28:06,Debit,ATM,1,25,Student,1910.9,0.4169006878329724,0
TX002063,AC00048,304.2,2023-06-08 16:06:13,Debit,Online,1,25,Student,423.64,0.8084257200425243,0
TX002064,AC00110,351.38,2023-06-26 18:41:55,Debit,Branch,1,64,Retired,7606.63,0.5383507555935786,0
TX002065,AC00427,86.07,2023-11-20 18:40:45,Debit,Branch,1,31,Doctor,842.56,0.43996908589515327,0
TX002066,AC00483,604.5,2023-08-08 18:39:24,Debit,ATM,1,28,Student,709.42,0.45571519959356427,0
TX002067,AC00310,258.7,2023-02-22 17:12:15,Debit,ATM,1,27,Student,1358.37,0.4308406969715069,0
TX002068,AC00179,994.63,2023-06-21 16:00:07,Debit,Online,1,61,Doctor,13538.14,0.9902417651569744,1
TX002069,AC00363,11.46,2023-01-31 17:14:32,Credit,Branch,1,75,Retired,7258.33,0.9899041692561681,1
TX002070,AC00080,63.76,2023-06-27 17:44:24,Debit,ATM,1,69,Retired,4980.26,0.3720193333005466,0
TX002071,AC00158,446.83,2023-06-26 18:51:31,Credit,Branch,1,55,Retired,1623.5,0.5554085579381879,0
TX002072,AC00033,63.54,2023-05-22 18:23:18,Debit,ATM,1,26,Engineer,4401.78,0.4530775802972804,0
TX002073,AC00492,81.11,2023-10-16 18:07:26,Debit,Online,1,48,Engineer,2051.37,0.4167796804357007,0
TX002074,AC00228,441.26,2023-02-27 16:07:46,Credit,Branch,5,58,Doctor,13704.92,0.9883869533021666,1
TX002075,AC00058,170.96,2023-12-28 16:46:46,Debit,Branch,1,64,Doctor,13374.89,0.4431823606812211,0
TX002076,AC00427,48.51,2023-01-09 17:22:18,Debit,Branch,1,22,Student,3363.23,0.4633781768041967,0
TX002077,AC00236,325.03,2023-01-11 17:04:19,Debit,Branch,1,60,Doctor,13521.76,0.4690744114204234,0
TX002078,AC00144,125.83,2023-05-29 17:14:03,Debit,ATM,1,57,Retired,6109.86,0.44342322079608587,0
TX002079,AC00256,506.83,2023-04-24 17:27:12,Debit,Branch,1,37,Engineer,9975.79,0.7662956303868881,0
TX002080,AC00054,738.94,2023-10-09 18:54:21,Debit,Branch,1,41,Doctor,13856.18,0.8876087909790883,0
TX002081,AC00492,180.36,2023-05-30 16:12:10,Credit,Online,1,33,Engineer,9905.23,0.5530821832613647,0
TX002082,AC00498,225.1,2023-12-11 17:28:44,Debit,ATM,1,28,Student,1547.71,0.6534564028253304,0
TX002083,AC00005,359.51,2023-11-30 18:08:39,Debit,Online,1,79,Retired,7153.72,0.43526663148684647,0
TX002084,AC00204,720.46,2023-12-07 16:10:40,Debit,Branch,1,54,Retired,3101.54,0.41150870684511176,0
TX002085,AC00428,1116.57,2023-02-23 16:54:09,Debit,ATM,1,56,Retired,1393.14,0.8773670886791862,0
TX002086,AC00019,291.46,2023-02-08 16:29:56,Debit,ATM,1,57,Retired,7142.53,0.4454655491067544,0
TX002087,AC00029,1192.95,2023-12-04 18:30:00,Debit,Branch,1,23,Student,325.15,0.7681764250931412,0
TX002088,AC00449,98.24,2023-04-10 17:58:46,Debit,Online,1,28,Student,580.66,0.4167796804357007,0
TX002089,AC00213,100.48,2023-02-17 16:53:25,Credit,Branch,1,18,Student,6149.81,0.6354027024422428,0
TX002090,AC00076,45.9,2023-07-04 18:55:57,Debit,Branch,1,56,Engineer,5698.25,0.6405187883534984,0
TX002091,AC00442,258.21,2023-11-27 17:19:31,Debit,Online,1,39,Doctor,9562.41,0.7421774864980882,0
TX002092,AC00228,1079.11,2023-05-05 16:42:25,Debit,Online,1,53,Engineer,2038.31,0.8641577796791433,0
TX002093,AC00081,287.51,2023-05-22 16:57:31,Debit,Online,1,22,Student,187.65,0.7300610302619834,0
TX002094,AC00072,501.3,2023-05-22 18:27:37,Credit,Online,1,26,Engineer,8520.08,0.6116457627545436,0
TX002095,AC00261,26.1,2023-02-17 16:21:21,Debit,ATM,1,27,Student,1435.72,0.5364240424675497,0
TX002096,AC00082,436.77,2023-09-28 16:14:49,Debit,ATM,1,20,Student,825.69,0.48133413591913865,0
TX002097,AC00334,292.38,2023-05-15 16:49:14,Debit,ATM,1,68,Doctor,5803.89,0.5338252580758802,0
TX002098,AC00251,1026.46,2023-06-21 16:40:17,Debit,Branch,1,53,Retired,3134.47,0.7355846104503384,0
TX002099,AC00481,25.29,2023-07-27 18:34:19,Debit,Online,1,50,Engineer,5374.69,0.45575726031981967,0
TX002100,AC00239,123.35,2023-08-11 17:00:56,Credit,Online,1,31,Doctor,6852.16,0.5751298424986017,0
TX002101,AC00394,139.52,2023-09-22 18:02:42,Debit,Branch,1,23,Student,1570.22,0.44563357613239907,0
TX002102,AC00374,51.2,2023-03-13 18:45:47,Debit,Online,1,18,Student,730.6,0.43554403414441867,0
TX002103,AC00054,122.85,2023-11-29 17:38:53,Credit,Online,3,47,Doctor,13185.39,0.9246933468486105,0
TX002104,AC00281,161.38,2023-11-09 16:06:17,Credit,Online,1,24,Student,3900.34,0.788239328082614,0
TX002105,AC00140,2.51,2023-04-17 16:04:21,Debit,Online,1,63,Retired,4891.56,0.8716365145269649,0
TX002106,AC00058,22.62,2023-05-10 16:35:02,Debit,ATM,1,64,Doctor,7682.0,0.4327974688036438,0
TX002107,AC00066,126.83,2023-02-20 16:40:25,Debit,Branch,1,57,Retired,6100.98,0.4422969082311171,0
TX002108,AC00190,46.6,2023-08-30 17:54:55,Debit,Online,1,55,Doctor,1562.9,0.4349045506225189,0
TX002109,AC00452,243.8,2023-01-03 16:42:41,Debit,Branch,1,57,Doctor,13732.81,0.39832336628961207,0
TX002110,AC00099,231.51,2023-08-28 17:22:16,Credit,Branch,1,60,Retired,5790.7,0.762326903450394,0
TX002111,AC00126,175.05,2023-01-02 17:05:16,Debit,Online,1,39,Engineer,1447.35,0.44376178126063415,0
TX002112,AC00021,762.74,2023-05-02 17:24:54,Debit,ATM,1,64,Doctor,207.1,0.9930159743111563,1
TX002113,AC00353,34.03,2023-05-22 17:09:30,Debit,Branch,1,57,Engineer,3077.2,0.5861363464124912,0
TX002114,AC00482,15.95,2023-03-14 17:10:00,Debit,Branch,1,25,Student,1983.0,0.4252717870726336,0
TX002115,AC00427,926.53,2023-11-24 17:24:24,Debit,ATM,1,57,Engineer,3120.1,0.6469802976227541,0
TX002116,AC00430,101.51,2023-03-23 16:17:51,Credit,Online,1,46,Engineer,3052.47,0.6003220060517792,0
TX002117,AC00043,309.42,2023-10-18 16:51:31,Debit,Branch,1,27,Engineer,8564.46,0.6880370565936145,0
TX002118,AC00186,257.6,2023-12-18 16:30:46,Credit,Online,1,59,Retired,7950.74,0.9942518951586428,1
TX002119,AC00248,746.78,2023-11-27 16:29:16,Credit,Branch,1,21,Student,1699.81,0.7496893839465684,0
TX002120,AC00069,82.01,2023-12-25 17:27:57,Credit,Branch,1,23,Student,287.46,0.562779049008776,0
TX002121,AC00002,476.99,2023-01-10 16:00:32,Debit,Online,1,23,Student,1154.48,0.4373109442431269,0
TX002122,AC00090,320.11,2023-08-31 16:26:37,Debit,Branch,1,23,Student,4076.48,0.41296242317786847,0
TX002123,AC00210,333.39,2023-09-11 16:36:59,Debit,ATM,1,68,Doctor,10628.59,0.5946971307151412,0
TX002124,AC00014,10.3,2023-12-07 16:59:06,Debit,ATM,1,47,Engineer,7801.32,0.5146422427176988,0
TX002125,AC00039,737.46,2023-01-03 16:28:03,Credit,Branch,4,53,Doctor,634.16,0.9911476496773599,1
TX002126,AC00021,416.55,2023-05-05 17:31:53,Debit,Online,1,33,Engineer,922.96,0.4474708308689956,0
TX002127,AC00242,84.91,2023-10-16 18:38:15,Debit,Online,1,18,Student,1671.86,0.4251284091612832,0
TX002128,AC00413,98.95,2023-12-29 17:37:37,Debit,Branch,1,75,Retired,5670.82,0.4486802675716313,0
TX002129,AC00082,18.14,2023-02-17 18:46:59,Credit,ATM,1,58,Retired,6020.85,0.7100473820817097,0
TX002130,AC00304,1154.79,2023-08-02 17:52:47,Debit,ATM,1,51,Doctor,6180.3,0.8631405590939852,0
TX002131,AC00098,215.13,2023-01-05 16:02:42,Debit,Online,1,46,Engineer,3956.69,0.5759755905017494,0
TX002132,AC00372,218.57,2023-10-16 16:30:38,Credit,Branch,1,62,Doctor,13869.86,0.7853125892178997,0
TX002133,AC00274,341.88,2023-06-14 16:34:43,Debit,ATM,1,43,Engineer,4159.52,0.4407746366143261,0
TX002134,AC00080,691.92,2023-07-10 16:37:18,Debit,Online,1,19,Student,1084.65,0.7343910448948661,0
TX002135,AC00064,50.43,2023-07-10 16:06:28,Debit,Branch,1,32,Doctor,9794.26,0.48882270488185886,0
TX002136,AC00241,440.43,2023-09-21 17:41:34,Debit,Branch,1,78,Retired,5123.24,0.7347529957088395,0
TX002137,AC00055,299.03,2023-01-19 17:27:01,Debit,Branch,1,39,Engineer,1381.28,0.42903425626173997,0
TX002138,AC00215,1.98,2023-12-25 17:41:33,Debit,ATM,1,66,Doctor,11619.1,0.4240390602812627,0
TX002139,AC00037,173.45,2023-12-25 16:25:43,Debit,ATM,1,31,Engineer,9077.62,0.8063130309776996,0
TX002140,AC00325,438.76,2023-02-13 16:48:50,Debit,Branch,1,22,Student,1824.19,0.4179425392404492,0
TX002141,AC00394,519.62,2023-11-23 17:42:11,Credit,Online,1,71,Retired,4159.33,0.641820823702919,0
TX002142,AC00164,738.68,2023-03-07 16:36:08,Debit,Online,1,50,Doctor,14352.33,0.6176506679178125,0
TX002143,AC00096,151.14,2023-06-01 16:18:49,Debit,Online,1,64,Retired,2156.54,0.43370495928831987,0
TX002144,AC00402,75.77,2023-08-07 17:48:31,Debit,Branch,1,51,Engineer,8361.7,0.4767722845375844,0
TX002145,AC00077,444.52,2023-04-04 16:11:34,Debit,Online,1,27,Engineer,5424.6,0.5614848107130991,0
TX002146,AC00116,5.29,2023-03-08 18:51:57,Debit,Online,1,52,Doctor,11263.89,0.7403734653786486,0
TX002147,AC00145,97.63,2023-05-15 16:05:06,Credit,Online,1,48,Doctor,12467.31,0.5719888173354641,0
TX002148,AC00457,256.95,2023-05-04 16:37:21,Debit,Branch,1,26,Engineer,2531.24,0.42802640342183745,0
TX002149,AC00021,734.86,2023-12-08 16:36:30,Credit,Branch,1,48,Engineer,6242.03,0.9911273614915637,1
TX002150,AC00110,1250.94,2023-02-28 17:45:06,Debit,ATM,2,36,Doctor,11565.97,0.8563270332621137,0
TX002151,AC00284,84.28,2023-06-12 17:09:17,Debit,Branch,1,39,Doctor,13586.06,0.5257242285851584,0
TX002152,AC00012,927.45,2023-08-07 18:52:42,Debit,ATM,1,24,Student,1161.84,0.5269806560655089,0
TX002153,AC00065,202.49,2023-12-28 16:30:32,Credit,ATM,1,48,Engineer,7447.1,0.5737905837537347,0
TX002154,AC00439,154.99,2023-08-28 17:07:08,Debit,Branch,1,25,Student,1419.31,0.6472818221393517,0
TX002155,AC00157,481.53,2023-09-12 17:21:48,Debit,Branch,1,58,Retired,6142.54,0.6721709472945646,0
TX002156,AC00013,172.92,2023-08-28 16:56:05,Debit,Online,1,20,Student,416.37,0.4460262294962828,0
TX002157,AC00355,275.59,2023-10-10 16:49:03,Credit,Branch,1,53,Retired,6313.22,0.9852827078208838,1
TX002158,AC00155,207.2,2024-01-01 16:12:32,Debit,Online,1,60,Engineer,8092.94,0.4007066954705721,0
TX002159,AC00105,136.82,2023-08-25 18:24:06,Debit,Branch,1,31,Engineer,6229.13,0.6048779438956455,0
TX002160,AC00216,624.0,2023-02-16 17:34:34,Debit,Branch,5,26,Engineer,4976.18,0.923140902453012,0
TX002161,AC00297,179.38,2023-08-10 18:31:00,Debit,Online,1,30,Engineer,8741.51,0.44903960150597444,0
TX002162,AC00139,10.15,2023-02-23 16:51:34,Debit,ATM,5,59,Doctor,7155.04,0.9880569169750657,1
TX002163,AC00205,26.3,2023-12-12 16:57:29,Debit,ATM,1,32,Doctor,7473.73,0.7867043418786064,0
TX002164,AC00148,319.5,2023-06-09 16:03:24,Credit,Branch,1,29,Engineer,2366.3,0.8564801375165558,0
TX002165,AC00064,182.42,2023-03-22 16:59:56,Debit,Branch,1,51,Retired,3051.29,0.46896571212447863,0
TX002166,AC00344,716.62,2023-04-10 16:04:28,Debit,ATM,1,44,Doctor,6987.4,0.9909855843061013,1
TX002167,AC00448,222.96,2023-03-23 17:26:31,Credit,ATM,1,65,Doctor,7370.41,0.6125692587990129,0
TX002168,AC00446,79.77,2023-01-23 16:50:55,Debit,ATM,1,68,Retired,5010.31,0.43187304090507866,0
TX002169,AC00460,431.08,2023-07-17 18:24:15,Debit,Branch,1,59,Retired,6760.22,0.9759116256950959,1
TX002170,AC00020,592.24,2023-10-16 16:49:07,Debit,ATM,1,52,Doctor,9817.05,0.5187131812804497,0
TX002171,AC00202,200.19,2023-07-18 18:11:40,Credit,Branch,1,52,Retired,4389.96,0.8014662299049873,0
TX002172,AC00458,297.5,2023-03-27 17:16:41,Credit,Branch,1,73,Retired,6768.14,0.5293686777709593,0
TX002173,AC00139,345.86,2023-11-20 16:41:44,Debit,ATM,1,51,Retired,1504.64,0.44766323906032834,0
TX002174,AC00210,343.88,2023-12-11 16:37:20,Debit,Online,1,63,Retired,6486.18,0.44745533512236146,0
TX002175,AC00399,16.52,2023-01-04 17:00:58,Credit,Online,1,25,Student,835.53,0.6777253387280311,0
TX002176,AC00267,162.1,2023-12-06 17:34:01,Debit,Branch,1,41,Engineer,8576.65,0.4466939612115704,0
TX002177,AC00414,36.12,2023-11-29 17:55:07,Debit,Online,1,22,Student,1593.03,0.7680317429791802,0
TX002178,AC00272,354.91,2023-12-18 16:33:07,Debit,ATM,1,74,Retired,3872.55,0.7583167297339792,0
TX002179,AC00220,38.41,2023-04-11 16:06:20,Debit,ATM,1,40,Doctor,9129.68,0.6099544430176191,0
TX002180,AC00276,53.52,2023-03-31 16:18:37,Debit,Branch,1,49,Engineer,2227.49,0.4160662854579414,0
TX002181,AC00084,498.59,2023-10-23 18:41:35,Debit,Online,1,57,Retired,2619.46,0.6694462419060729,0
TX002182,AC00189,13.3,2023-06-06 16:36:30,Debit,ATM,1,23,Student,213.0,0.40611012030806376,0
TX002183,AC00209,189.65,2023-09-25 16:32:45,Debit,ATM,1,21,Student,8457.09,0.4274118125289997,0
TX002184,AC00324,255.32,2023-09-13 16:14:04,Debit,ATM,1,80,Retired,6290.62,0.4274118125289997,0
TX002185,AC00159,230.51,2023-02-17 18:01:18,Credit,Branch,1,51,Engineer,9522.37,0.5446321172203564,0
TX002186,AC00497,237.74,2023-06-12 18:51:29,Debit,ATM,1,61,Doctor,11795.12,0.6537051060871497,0
TX002187,AC00257,512.76,2023-04-11 16:37:54,Debit,ATM,1,52,Doctor,5121.36,0.7466307648170387,0
TX002188,AC00353,151.37,2023-04-03 16:55:21,Debit,ATM,1,54,Engineer,8356.08,0.6562473852850483,0
TX002189,AC00115,85.01,2023-01-23 18:35:43,Credit,ATM,1,25,Student,1299.4,0.876421834224347,0
TX002190,AC00478,444.47,2023-01-16 16:15:57,Debit,Online,1,57,Retired,6062.94,0.4175440320515415,0
TX002191,AC00497,184.19,2023-04-24 16:28:14,Debit,ATM,1,67,Retired,7588.67,0.6583381856511787,0
TX002192,AC00131,879.25,2023-11-07 17:44:12,Credit,Online,1,24,Student,125.85,0.6859242300161837,0
TX002193,AC00059,55.98,2023-09-25 16:41:04,Credit,Branch,1,24,Student,7047.04,0.6369888564427129,0
TX002194,AC00101,54.91,2023-02-13 16:08:58,Credit,ATM,1,41,Engineer,7927.27,0.9243136624483265,0
TX002195,AC00418,1047.69,2023-10-16 16:32:31,Debit,Online,1,20,Student,1889.78,0.7754908538555665,0
TX002196,AC00384,393.74,2023-12-04 18:11:56,Debit,Online,1,26,Student,1769.06,0.4343881565001757,0
TX002197,AC00496,58.94,2023-01-16 16:16:42,Debit,Online,1,30,Engineer,4575.98,0.45794286410067964,0
TX002198,AC00145,515.57,2023-01-02 17:26:34,Debit,ATM,1,27,Engineer,9269.67,0.42967656684143396,0
TX002199,AC00131,332.15,2023-10-16 17:12:32,Debit,ATM,1,59,Doctor,9749.46,0.4185396782284855,0
TX002200,AC00224,177.94,2023-09-26 16:08:25,Debit,Online,1,19,Student,123.24,0.6199225182307379,0
TX002201,AC00219,68.68,2023-09-18 16:15:19,Debit,Online,1,49,Engineer,4718.51,0.7255929448662485,0
TX002202,AC00385,1431.54,2023-12-11 16:23:59,Debit,Online,1,20,Student,1171.98,0.7532215234024577,0
TX002203,AC00133,240.03,2023-02-27 17:25:09,Debit,Online,1,33,Engineer,7807.73,0.5301207337738931,0
TX002204,AC00056,168.34,2023-06-27 18:14:30,Debit,ATM,1,64,Retired,7483.01,0.809885425191655,0
TX002205,AC00358,474.77,2023-10-06 18:26:45,Debit,Online,1,46,Engineer,8494.53,0.904992442155468,0
TX002206,AC00419,451.7,2023-03-01 16:56:01,Debit,Online,1,29,Engineer,8994.67,0.4701014933347715,0
TX002207,AC00464,243.85,2023-12-20 16:41:44,Debit,Branch,1,39,Engineer,4576.78,0.4443330372900456,0
